# Energy [MeV] - sigma [mb] - sigma_err [mb]
13.085 	9.63 	2.222 
13.256 	14.074 	2.193 
13.426 	9.7 	2 
13.511 	11.111 	1.94 
13.69 	7.41 	2.22 
13.85 	9.63 	1.852 
14 	14.666 	2.52 
14.175 	13.3 	2.4 
14.325 	14.5 	2.1 
14.45 	10.37 	1.94 
14.535 	10.622 	2.088 
14.7 	12.6 	2.15 
15 	14.075 	2.22 
15.15 	18.52 	1.94 
15.3 	20.637 	1.85 
15.47 	19.26 	2.075 
15.64 	19.26 	1.8 
15.9 	16.46 	1.94 
16.05 	17.777 	1.777 
16.18 	19.237 	2.22 
16.324 	19.89 	3.111 
16.511 	20.75 	2.593 
16.54 	20.637 	2.15 
16.622 	26.5 	2.2 
16.66 	26 	2.2 
16.75 	26.1 	2.3 
17 	29.63 	2.52 
17.09 	31.85 	2.96 
17.26 	39.26 	2.666 
17.54 	34.81 	2.68 
17.7 	45.185 	3.11 
17.85 	41.14 	2.6 
18.03 	57.04 	3.41 
18.2 	61.48 	3.14 
18.3 	61.5 	5.185 
18.41 	71.111 	2.815 
18.625 	71.23 	3.333 
18.8 	85.925 	3 
18.92 	86.666 	3.44 
19.056 	87.4 	2.96 
19.31 	87.4 	3.733 
19.39 	91.274 	2.888 
19.56 	96.3 	3.14 
19.648 	95.615 	2.96 
19.9 	95.555 	2.68 
20.012 	91.85 	3.26 
20.16 	94.815 	3.14 
20.33 	87.41 	3 
20.4 	77.777 	4.488 
20.575 	85.926 	2.53 
20.76 	79.26 	3.585 
20.95 	85.925 	2.52 
21.04 	76.311 	3.1 
21.18 	76.3 	3.44 
21.352 	77.807 	3 
21.523 	67.466 	2.963 
21.7 	72.59 	4.444 
21.815 	64.34 	3 
21.95 	61.5 	3.41 
22.1 	61.94 	2.96 
22.3 	55.555 	2.45 
22.47 	55 	3.733 
22.545 	48.89 	3.39 
22.72 	50.875 	3.333 
22.85 	45.333 	5.23 
23.03 	43.395 	1.65 
23.227 	48.15 	3.733 
23.315 	42.222 	2.96 
23.56 	40.1 	2.237 
23.74 	34.075 	2.222 
24 	37.037 	2.177 
24.25 	31.111 	2.22 
24.5 	34.075 	2.2 
24.75 	31 	2.23 
25.25 	28.15 	2.37 
25.5 	29.63 	2.533 
25.75 	25 	2.37 
26 	26.666 	2.68 
26.25 	24.07 	2.67 
26.5 	26.7 	1.585 
26.75 	19.3 	3.26 
27 	25.88 	2.09 
27.318 	19.45 	2.6 
27.574 	21.54 	2.7 
27.86 	25.125 	2.6 
28.15 	25.925 	2.52 
28.425 	13.333 	2.52 
28.68 	21.48 	3.29 
28.95 	20.8 	3 
29.16 	14.65 	3.41 
29.535 	17.037 	2.96 
29.91 	15.555 	3 
30.13 	22.222 	2.98 
30.39 	18.845 	3.29 
30.725 	17.64 	3.14 
31.043 	8.815 	3.26 
31.323 	11.111 	3.29 
31.666 	11.85 	3.4 
31.94 	17.35 	3.4 
32.26 	12.56 	3.3 
32.6 	16.3 	3.25 

