# Energy [MeV] - sigma [mb] - sigma_err [mb]
10.1 	3.53 	2.118 
10.29 	3.56 	1.62 
10.45 	5.455 	1.8 
10.64 	4.17 	1.765 
10.76 	7.58 	2.25 
10.89 	4.5 	1.925 
11.02 	1.925 	2.05 
11.21 	4.5 	1.617 
11.52 	1.9 	1.9 
11.66 	1.9 	1.85 
11.85 	5.833 	1.944 
12.1 	4.17 	2.118 
12.17 	2.567 	1.733 
12.29 	2.85 	2.25 
12.42 	2.567 	2.265 
12.64 	3.5 	1.617 
12.74 	2.6 	2.18 
12.9 	5.775 	1.925 
13.06 	5.134 	2 
13.18 	4.5 	2.14 
13.31 	2.567 	2.2 
13.5 	3.85 	2.265 
13.6 	2.888 	2.14 
13.76 	3.04 	2.27 
13.92 	2.57 	2.1 
14.08 	3.2 	2.15 
14.25 	5.185 	2.2 
14.45 	2.89 	2.26 
14.65 	5.134 	2.31 
14.7 	6.74 	1.944 
14.84 	5.313 	1.893 
14.97 	7.7 	2.07 
15.16 	8.163 	1.925 
15.3 	10.267 	2.44 
15.4 	6.218 	2.1 
15.57 	6.42 	2.18 
15.73 	9.82 	2.4 
15.86 	6.73 	1.925 
15.96 	6.1 	2 
16.11 	6.42 	2 
16.21 	5.11 	1.96 
16.5 	3 	1.8 
16.62 	7.7 	1.48 
16.82 	3.2 	1.6 
16.94 	6.417 	1.6 
17.07 	8.98 	1.925 
17.2 	9.3 	2.25 
17.3 	12.83 	1.93 
17.45 	14.76 	1.6 
17.64 	17.65 	1.6 
17.77 	20.856 	1.42 
17.9 	28.88 	1.4 
18.1 	35.65 	1.765 
18.28 	43.316 	1.93 
18.4 	42 	2.2 
18.54 	31.765 	1.745 
18.66 	27.6 	1.6 
18.85 	33.69 	1.9 
19 	48.45 	1.9 
19.1 	41.71 	1.73 
19.24 	42.128 	1.7 
19.43 	38.5 	1.9 
19.55 	39.54 	1.92 
19.68 	51.98 	1.7 
19.81 	56.15 	1.62 
20 	57.433 	1.8 
20.13 	58.66 	1.874 
20.25 	51 	1.83 
20.41 	42.67 	1.93 
20.57 	42.128 	1.83 
20.76 	44.6 	1.925 
20.9 	50.62 	1.62 
21.15 	53.146 	1.87 
21.21 	54.225 	1.87 
21.46 	57.754 	2.1 
21.66 	45.22 	2.14 
21.78 	43.3 	1.94 
21.85 	39.144 	1.745 
21.91 	33.96 	2.2 
22.03 	29.84 	1.73 
22.36 	28.877 	1.617 
22.48 	25.67 	2.37 
22.68 	28.88 	1.874 
22.83 	29.224 	1.81 
22.86 	26.95 	2.567 
23 	30.78 	1.829 
23.19 	24.21 	1.75 
23.44 	22.46 	1.925 
23.7 	25.348 	1.758 
24 	24 	1.96 
24.14 	22.8 	1.925 
24.4 	20.85 	2 
24.713 	22.14 	2 
25 	20 	2.2 
25.2 	24.39 	2.246 
25.48 	19.85 	2.227 
25.66 	23.51 	2 
25.92 	15.4 	2.14 
26.18 	23.718 	2.33 
26.433 	18.15 	2.1 
26.75 	20.53 	2.39 
27 	22.8 	2.246 
27.2 	19.58 	2.25 
27.52 	19.57 	2.07 
27.7 	18.148 	2.567 
28.03 	18.61 	2.2 
28.3 	15.94 	2.25 
28.5 	16.04 	2.85 
28.95 	16.685 	2.374 
29.17 	13.17 	2.46 
29.44 	15.72 	2.12 
29.75 	13.48 	2.438 
