# Energy [MeV] - sigma [mb] - sigma_err [mb]
13.125 	-0.91 	0.36 
13.25 	1.455 	0.4 
13.375 	0.727 	0.37 
13.66 	-0.182 	0.41 
13.686 	0.55 	0.55 
13.88 	0.58 	0.55 
14.03 	0.2 	0.48 
14.2 	0.73 	0.364 
14.35 	0.9 	0.47 
14.46 	1.46 	0.41 
14.63 	1.818 	0.44 
14.75 	0.764 	0.4 
14.89 	0.0 	0.345 
15.09 	0.02 	0.44 
15.22 	0.77 	0.33 
15.38 	0.73 	0.42 
15.47 	1.45 	0.327 
15.83 	0.81 	0.364 
15.96 	-0.091 	0.473 
16 	1.46 	0.38 
16.29 	1.138 	0.3 
16.43 	0.91 	0.364 
16.6 	0.127 	0.55 
16.77 	0.364 	0.45 
16.86 	0.9 	0.54 
17.03 	0.073 	0.58 
17.11 	1.1 	0.4 
17.29 	2.18 	0.31 
17.46 	1.636 	0.545 
17.8 	2.313 	0.535 
17.95 	2.36 	0.455 
18.06 	1.284 	0.47 
18.14 	2.364 	0.44 
18.34 	1.8 	0.55 
18.49 	0.735 	0.39 
18.64 	1.429 	0.4 
18.82 	1.615 	0.4 
18.91 	2.825 	0.55 
19.09 	1.68 	0.36 
19.26 	1.72 	0.4 
19.34 	1.76 	0.38 
19.51 	2.9 	0.538 
19.69 	3.273 	0.367 
19.86 	1.45 	0.36 
19.94 	2.55 	0.382 
20.11 	3.64 	0.55 
20.29 	3.818 	0.364 
20.37 	4.545 	0.3 
20.54 	5.273 	0.618 
20.71 	5.64 	0.345 
20.89 	6.91 	0.33 
21.06 	7.1 	0.3 
21.23 	8.36 	0.44 
21.36 	9.09 	0.44 
21.57 	11.273 	0.44 
21.66 	12 	0.47 
21.83 	12.91 	0.545 
21.91 	16.182 	0.29 
22.05 	17.46 	0.5 
22.26 	17.27 	0.462 
22.43 	18.91 	0.44 
22.56 	18 	0.727 
22.77 	19.82 	0.36 
22.86 	21.45 	0.4 
22.94 	20.73 	0.55 
23.2 	20.2 	0.31 
23.29 	21.45 	0.54 
23.46 	20.39 	0.4 
23.63 	18.6 	0.42 
23.71 	18.91 	0.38 
23.9 	18.92 	0.33 
24.06 	18.18 	0.4 
24.23 	16.9 	0.31 
24.31 	14.55 	0.27 
24.49 	12.818 	0.455 
24.66 	12.49 	0.29 
24.92 	13.455 	0.273 
25.04 	11.64 	0.38 
25.26 	11.27 	0.4 
25.39 	12 	0.364 
25.51 	11.636 	0.18 
25.69 	12.18 	0.55 
25.86 	12.56 	0.22 
26 	12.85 	0.3 
26.2 	12.9 	0.327 
26.3 	11.82 	0.33 
26.46 	12 	0.473 
26.54 	10.73 	0.44 
26.71 	10.65 	0.36 
26.89 	10.17 	0.36 
27.06 	9.273 	0.36 
27.15 	10 	0.4 
27.31 	8.189 	0.4 
27.49 	9 	0.31 
27.66 	8.91 	0.36 
27.74 	8.18 	0.29 
27.91 	9.46 	0.44 
28 	8.727 	0.218 
28.34 	8.08 	0.4 
28.41 	8.7 	0.27 
28.51 	7.818 	0.37 
28.56 	8 	0.28 
28.77 	7.82 	0.236 
28.81 	8.364 	0.473 
28.94 	8 	0.29 
29.1 	8.55 	0.36 
29.29 	7.273 	0.31 
29.41 	8.52 	0.25 
29.46 	7.3 	0.25 
29.63 	8.45 	0.364 
29.79 	7.455 	0.51 
29.93 	7.71 	0.218 
30 	8.364 	0.48 
30.17 	7.12 	0.291 
30.31 	7.1 	0.42 
30.49 	8 	0.164 
30.66 	7.27 	0.364 
30.83 	7.27 	0.25 
30.91 	7.418 	0.513 
31.13 	5.82 	0.31 
31.26 	6.244 	0.476 
31.34 	6 	0.255 
31.51 	9.91 	0.618 
31.69 	5.8 	0.44 
31.86 	6.389 	0.8 
32.02 	7.1 	0.476 
32.11 	5.142 	0.48 
32.29 	5.1 	0.549 
32.37 	5.876 	0.4 
32.63 	3.45 	0.77 
32.71 	5.18 	0.4 
32.89 	6.02 	0.88 

