# Energy [MeV] - sigma [mb] - sigma_err [mb]
10.5 	0.661 	0.427 
11 	1.068 	0.328 
11.5 	1.119 	0.33 
12 	0.51 	0.27 
12.5 	0.763 	0.254 
13 	0.739 	0.25 
13.5 	0.9 	0.25 
14 	0.864 	0.226 
14.5 	1.475 	0.214 
15 	0.814 	0.2 
15.5 	0.9 	0.194 
16 	0.36 	0.184 
16.5 	0.864 	0.174 
17 	0.505 	0.178 
17.5 	0.867 	0.164 
18 	1.55 	0.163 
18.5 	1.622 	0.174 
19 	2.746 	0.153 
19.5 	2.465 	0.2 
20 	3.1 	0.18 
20.5 	3.8 	0.2 
21 	4.475 	0.194 
21.5 	5 	0.183 
22 	5.39 	0.216 
22.5 	5.2 	0.178 
23 	5.186 	0.154 
23.5 	5.04 	0.178 
24 	5.186 	0.1 
24.5 	5.08 	0.127 
25 	5.085 	0.142 
25.5 	5.033 	0.123 
26 	4.983 	0.132 
26.5 	5.08 	0.111 
27 	5.2 	0.133 
27.5 	5.11 	0.1 
28 	4.93 	0.086 
28.5 	4.93 	0.152 
29 	4.9 	0.147 
29.5 	4.271 	0.152 
30 	4.373 	0.18 
30.5 	4.322 	0.17 
31 	4.427 	0.158 
31.5 	4.365 	0.184 
32 	4.576 	0.174 
32.5 	4.374 	0.185 
33 	4.222 	0.193 
33.5 	3.97 	0.194 
34 	3.492 	0.216 
34.5 	4.067 	0.246 
35 	3.61 	0.276 
35.5 	4.072 	0.254 
36 	3.613 	0.31 
36.5 	3.564 	0.254 
37 	3.41 	0.3 
37.5 	3.725 	0.258 
38 	3.327 	0.297 
38.5 	3.756 	0.266 
39 	3.254 	0.3 
39.5 	2.941 	0.275 
40 	3.46 	0.3 
40.5 	3.305 	0.305 
41 	3.153 	0.328 
41.5 	3.36 	0.287 
42 	3.054 	0.32 
42.5 	3 	0.297 
43 	3.153 	0.313 
43.5 	2.85 	0.31 
44 	2.847 	0.339 
44.5 	2.9 	0.328 
45 	2.6 	0.35 
45.5 	2.7 	0.36 
46 	3 	0.36 
46.5 	2.6 	0.407 
47 	2.49 	0.457 
47.5 	2.11 	0.427 
48 	2.746 	0.426 
48.5 	1.372 	0.458 
49 	1.726 	0.386 
49.5 	1.88 	0.46 
50 	1.746 	0.411 
50.5 	2.085 	0.452 
51 	1.746 	0.46 
52 	2.44 	0.534 
52.5 	2.034 	0.46 
53 	1.98 	0.508 
53.5 	1.72 	0.431 
54 	1.577 	0.458 
54.5 	1.16 	0.36 
55 	1.354 	0.459 
56 	1.95 	0.458 
56.5 	0.626 	0.526 
57 	1.85 	0.47 
57.5 	2.085 	0.427 
58.5 	1.78 	0.364 
59 	1.372 	0.4 
59.5 	1.119 	0.407 
60 	0.163 	0.456 
61 	1.294 	0.336 
61.5 	0.822 	0.386 
62 	0.92 	0.46 
62.5 	1.24 	0.35 
64 	1.192 	0.422 
64.5 	2.03 	0.356 
65 	1.22 	0.36 
65.625 	1.314 	0.339 
66.5 	1.376 	0.46 
66.875 	0.813 	0.41 
68.125 	1.068 	0.42 
68.75 	1.233 	0.339 
70 	1.119 	0.41 
70.8 	0.661 	0.36 
71.6 	0.616 	0.386 
